2025-05-22 17:35:29,348 [INFO] Movimiento detenido
2025-05-22 17:35:29,460 [INFO] Movimiento detenido
2025-05-22 17:35:29,572 [INFO] Movimiento detenido
2025-05-22 17:35:29,684 [INFO] Movimiento detenido
2025-05-22 17:35:29,798 [INFO] Movimiento detenido
2025-05-22 17:35:29,913 [INFO] Movimiento detenido
2025-05-22 17:35:30,026 [INFO] Movimiento detenido
2025-05-22 17:35:30,137 [INFO] Movimiento detenido
2025-05-22 17:35:30,248 [INFO] Movimiento detenido
2025-05-22 17:35:30,360 [INFO] Movimiento detenido
2025-05-22 17:35:30,471 [INFO] Movimiento detenido
2025-05-22 17:35:30,582 [INFO] Movimiento detenido
2025-05-22 17:35:30,693 [INFO] Movimiento detenido
2025-05-22 17:35:30,805 [INFO] Movimiento detenido
2025-05-22 17:35:30,849 [INFO] Lectura datos climáticos NASA
2025-05-22 17:35:30,854 [INFO] Datos JSON preparados para envío
2025-05-22 17:35:30,917 [INFO] Movimiento detenido
2025-05-22 17:35:31,030 [INFO] Movimiento detenido
2025-05-22 17:35:31,143 [INFO] Movimiento detenido
2025-05-22 17:35:31,256 [INFO] Movimiento detenido
2025-05-22 17:35:31,368 [INFO] Movimiento detenido
2025-05-22 17:35:31,481 [INFO] Movimiento detenido
2025-05-22 17:35:31,594 [INFO] Movimiento detenido
2025-05-22 17:35:31,706 [INFO] Movimiento detenido
2025-05-22 17:35:31,819 [INFO] Movimiento detenido
2025-05-22 17:35:31,907 [INFO] Lectura BMP390
2025-05-22 17:35:31,931 [INFO] Movimiento detenido
2025-05-22 17:35:32,044 [INFO] Movimiento detenido
2025-05-22 17:35:32,093 [INFO] Lectura LTR390
2025-05-22 17:35:32,100 [INFO] Lectura desde ESP32-S3 por serial
2025-05-22 17:35:32,160 [INFO] Movimiento detenido
2025-05-22 17:35:32,272 [INFO] Movimiento detenido
2025-05-22 17:35:32,385 [INFO] Movimiento detenido
2025-05-22 17:35:32,497 [INFO] Movimiento detenido
2025-05-22 17:35:32,610 [INFO] Movimiento detenido
2025-05-22 17:35:32,722 [INFO] Movimiento detenido
2025-05-22 17:35:32,835 [INFO] Movimiento detenido
2025-05-22 17:35:32,947 [INFO] Movimiento detenido
2025-05-22 17:35:33,059 [INFO] Movimiento detenido
2025-05-22 17:35:33,170 [INFO] Movimiento detenido
2025-05-22 17:35:33,283 [INFO] Movimiento detenido
2025-05-22 17:35:33,394 [INFO] Movimiento detenido
2025-05-22 17:35:33,507 [INFO] Movimiento detenido
2025-05-22 17:35:33,619 [INFO] Movimiento detenido
2025-05-22 17:35:33,732 [INFO] Movimiento detenido
2025-05-22 17:35:33,844 [INFO] Movimiento detenido
2025-05-22 17:35:33,957 [INFO] Movimiento detenido
2025-05-22 17:35:34,069 [INFO] Movimiento detenido
2025-05-22 17:35:34,181 [INFO] Movimiento detenido
2025-05-22 17:35:34,294 [INFO] Movimiento detenido
2025-05-22 17:35:34,408 [INFO] Movimiento detenido
2025-05-22 17:35:34,520 [INFO] Movimiento detenido
2025-05-22 17:35:34,633 [INFO] Movimiento detenido
2025-05-22 17:35:34,746 [INFO] Movimiento detenido
2025-05-22 17:35:34,859 [INFO] Movimiento detenido
2025-05-22 17:35:34,971 [INFO] Movimiento detenido
2025-05-22 17:35:35,003 [ERROR] Exception on / [GET]
Traceback (most recent call last):
  File "/home/farmtech/FarmTech/.venv/lib/python3.11/site-packages/flask/app.py", line 1511, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
